"","Face_response","Face_confidence","Face_Onset_Time","Face_Position","Noise_Number","Face_Size","Opacity","Direction_Report","subnumber","block_number"
"40",1,4,105.076121724,7,351,6,0.5,2,"1MPV3",1
"41",1,4,0.0269190220005839,5,386,6,0.7,2,"1MPV3",2
"42",1,1,5.36778871299975,7,189,9,0.3,1,"1MPV3",2
"43",1,1,10.6841185290014,-5,53,8,0.1,1,"1MPV3",2
"44",1,4,16.9951682950013,5,401,8,0.4,2,"1MPV3",2
"45",1,1,22.5610369360002,-7,283,9,0.2,1,"1MPV3",2
"46",1,4,27.5550363830007,-7,200,6,0.6,1,"1MPV3",2
"47",1,4,33.0082800769997,-7,97,9,0.5,1,"1MPV3",2
"48",1,4,37.9708921550009,-7,271,9,0.7,1,"1MPV3",2
"49",1,1,42.7406502100002,-5,33,7,0.3,1,"1MPV3",2
"50",1,1,47.7203474400012,-5,158,8,0.1,1,"1MPV3",2
"51",1,4,52.776658412,5,291,9,0.4,2,"1MPV3",2
"52",1,1,57.2246151230011,7,421,7,0.2,1,"1MPV3",2
"53",1,4,63.0410315040008,-5,296,6,0.6,1,"1MPV3",2
"54",1,4,67.7389709700001,5,231,8,0.5,2,"1MPV3",2
"55",1,4,72.4762922789996,-7,314,7,0.7,1,"1MPV3",2
"56",1,4,77.3588296890011,-7,182,6,0.3,1,"1MPV3",2
"57",1,1,82.2099119539998,5,252,7,0.1,1,"1MPV3",2
"58",1,4,87.4172423239997,-7,123,8,0.4,1,"1MPV3",2
"59",1,1,92.2579522169999,-5,405,8,0.2,1,"1MPV3",2
"60",1,4,97.1854711039996,5,296,6,0.6,2,"1MPV3",2
"61",1,4,0.0264034810006706,5,243,7,0.5,2,"1MPV3",3
"62",1,4,4.78825400100141,-5,59,8,0.7,1,"1MPV3",3
"63",1,1,9.85082851100014,7,55,8,0.1,1,"1MPV3",3
"64",1,4,15.2168914810009,-7,164,9,0.6,1,"1MPV3",3
"65",1,1,20.0959317830002,5,308,8,0.2,1,"1MPV3",3
"66",1,4,26.2075065400004,-5,23,8,0.3,1,"1MPV3",3
"67",1,4,31.5926176600005,7,196,6,0.4,2,"1MPV3",3
"68",1,4,36.7155174740001,7,102,9,0.5,2,"1MPV3",3
"69",1,4,41.5722003750016,7,293,6,0.7,2,"1MPV3",3
"70",1,1,46.1999331420011,-7,376,7,0.1,1,"1MPV3",3
"71",1,4,51.2019974340001,5,144,6,0.6,2,"1MPV3",3
"72",1,1,55.7980313250009,5,1,9,0.2,1,"1MPV3",3
"73",1,1,61.6410176030004,-5,92,7,0.3,1,"1MPV3",3
"74",1,4,68.1767762210002,-5,248,6,0.4,1,"1MPV3",3
"75",1,4,73.5759687950012,5,294,7,0.5,2,"1MPV3",3
"76",1,4,78.250019002,5,368,7,0.7,2,"1MPV3",3
"77",1,1,82.9616072150002,-5,140,6,0.1,1,"1MPV3",3
"78",1,4,88.7454126250013,-7,150,8,0.6,1,"1MPV3",3
"79",1,1,94.1933614340014,7,380,6,0.2,1,"1MPV3",3
"80",1,1,100.104375466,-5,267,8,0.3,1,"1MPV3",3
"81",1,4,0.0351825290017587,7,69,7,0.6,2,"1MPV3",4
"82",1,1,4.88079326900152,-5,117,9,0.3,1,"1MPV3",4
"83",1,1,10.2255675300003,-7,35,9,0.2,2,"1MPV3",4
"84",1,1,15.6933431900015,-7,251,6,0.1,2,"1MPV3",4
"85",1,4,21.4552254290011,-5,321,8,0.4,1,"1MPV3",4
"86",1,4,26.2567351090001,-7,99,8,0.5,1,"1MPV3",4
"87",1,4,31.2892055740012,-7,350,8,0.7,1,"1MPV3",4
"88",1,4,36.234136817,-5,313,6,0.6,1,"1MPV3",4
"89",1,1,40.885042150001,7,346,6,0.3,1,"1MPV3",4
"90",1,1,46.0505965240009,7,52,7,0.2,1,"1MPV3",4
"91",1,1,51.268402396001,5,417,6,0.1,1,"1MPV3",4
"92",1,4,56.173677576,-5,424,9,0.4,1,"1MPV3",4
"93",1,4,60.8268102780003,5,151,9,0.5,2,"1MPV3",4
"94",1,4,65.7446216450007,5,282,8,0.7,2,"1MPV3",4
"95",1,4,70.5055258190005,-7,408,8,0.6,1,"1MPV3",4
"96",1,1,75.3547832810018,-7,376,8,0.3,1,"1MPV3",4
"97",1,1,80.4125168180017,5,169,7,0.2,1,"1MPV3",4
"98",1,1,85.4409810310008,5,173,8,0.1,1,"1MPV3",4
"99",1,4,91.2502180370011,7,249,9,0.4,2,"1MPV3",4
"100",1,1,95.9077783540015,7,54,6,0.5,1,"1MPV3",4
"101",1,1,0.0295167780004704,-7,233,6,0.2,1,"1MPV3",5
"102",1,1,4.9944782420007,-5,21,7,0.1,1,"1MPV3",5
"103",1,4,10.6732758830003,5,117,9,0.5,2,"1MPV3",5
"104",1,3,16.4569824990012,-5,428,7,0.3,1,"1MPV3",5
"105",1,4,22.5933938010003,-5,89,7,0.7,1,"1MPV3",5
"106",1,4,27.4537964730007,7,124,9,0.4,2,"1MPV3",5
"107",1,4,32.9792638950003,-5,193,7,0.6,1,"1MPV3",5
"108",1,1,38.8920827599995,-5,261,8,0.2,1,"1MPV3",5
"109",1,2,44.1349146009998,5,301,7,0.1,2,"1MPV3",5
"110",1,1,50.0723487140003,7,104,8,0.5,1,"1MPV3",5
"111",1,4,55.6893734210007,7,421,8,0.3,2,"1MPV3",5
"112",1,4,61.453785216001,7,318,9,0.7,2,"1MPV3",5
"113",1,4,66.7244475740008,-7,190,9,0.4,1,"1MPV3",5
"114",1,4,72.0335797019998,7,99,8,0.6,2,"1MPV3",5
"115",1,1,77.5135519190007,-7,409,6,0.2,1,"1MPV3",5
"116",1,1,82.1585323010004,7,68,7,0.1,1,"1MPV3",5
"117",1,4,87.6055849500008,-7,154,9,0.5,1,"1MPV3",5
"118",1,4,92.8560177569998,-5,1,7,0.3,1,"1MPV3",5
"119",1,4,98.042668176,-7,74,7,0.7,1,"1MPV3",5
"120",1,4,102.968593089001,-5,38,9,0.4,1,"1MPV3",5
"121",1,1,0.0289351600004011,7,277,6,0.3,1,"1MPV3",6
"122",1,1,5.25120320099995,5,143,8,0.1,1,"1MPV3",6
"123",1,4,9.95974293900144,5,37,9,0.5,2,"1MPV3",6
"124",1,3,14.8367078380015,-7,149,9,0.4,1,"1MPV3",6
"125",1,1,21.3718370650004,-7,99,6,0.2,1,"1MPV3",6
"126",1,4,28.0704189180015,-5,85,8,0.6,1,"1MPV3",6
"127",1,4,33.3301459880004,7,270,9,0.7,2,"1MPV3",6
"128",1,3,38.1144721880009,-7,130,8,0.3,1,"1MPV3",6
"129",1,1,43.4897243240011,5,47,9,0.1,1,"1MPV3",6
"130",1,4,48.6345540040002,-5,22,8,0.5,1,"1MPV3",6
"131",1,4,53.3795764250008,-7,83,9,0.4,1,"1MPV3",6
"132",1,1,58.6962264890008,-7,367,8,0.2,1,"1MPV3",6
"133",1,4,63.5687906950006,7,232,9,0.6,2,"1MPV3",6
"134",1,4,68.5293662650001,-5,332,7,0.7,1,"1MPV3",6
"135",1,4,73.6008066750001,-5,373,8,0.3,1,"1MPV3",6
"136",1,1,78.8685173880003,-7,36,7,0.1,1,"1MPV3",6
"137",1,4,84.3730148760005,5,292,6,0.5,2,"1MPV3",6
"138",1,4,89.6211816070008,-7,281,6,0.4,1,"1MPV3",6
"139",1,2,94.6877533300012,-7,131,8,0.2,1,"1MPV3",6
"140",1,4,100.097093469001,-5,205,8,0.6,1,"1MPV3",6
"141",1,1,0.0155368720006663,7,264,7,0.2,1,"2MPV3",0
"142",1,4,5.30886923100115,7,326,7,0.7,2,"2MPV3",0
"143",1,1,10.1508022400012,5,321,7,0.5,1,"2MPV3",0
"144",1,4,14.7353546949998,5,316,6,0.6,2,"2MPV3",0
"145",1,1,19.0876163930006,5,242,7,0.3,1,"2MPV3",0
"146",1,4,23.8328313069997,7,6,7,0.4,2,"2MPV3",0
"147",1,1,28.1830225289996,7,430,9,0.1,1,"2MPV3",0
"148",1,1,33.3178726919996,-5,225,9,0.2,1,"2MPV3",0
"149",1,4,38.1441088949996,7,72,6,0.7,2,"2MPV3",0
"150",1,1,42.4858232719998,-7,172,6,0.5,1,"2MPV3",0
"151",1,4,47.090452239001,-5,329,6,0.6,1,"2MPV3",0
"152",1,4,51.6946762010011,-5,405,9,0.3,1,"2MPV3",0
"153",1,2,56.360188056,-7,195,8,0.4,1,"2MPV3",0
"154",1,3,61.0082077629995,-7,72,7,0.1,1,"2MPV3",0
"155",1,1,65.7186574780008,5,276,6,0.2,1,"2MPV3",0
"156",1,4,70.4877795579996,-7,228,8,0.7,1,"2MPV3",0
"157",1,4,75.3021923680008,7,219,9,0.5,2,"2MPV3",0
"158",1,4,79.7261770530004,5,285,7,0.6,2,"2MPV3",0
"159",1,0,84.0704915830011,-5,6,9,0.3,1,"2MPV3",0
"160",1,4,91.7401291820006,5,367,7,0.4,0,"2MPV3",0
"161",1,4,0.0229194510011439,-5,237,8,0.4,1,"2MPV3",1
"162",1,1,6.95127714800037,7,29,8,0.1,1,"2MPV3",1
"163",1,4,11.4307042270011,-7,259,7,0.2,1,"2MPV3",1
"164",1,4,16.0503940950002,5,302,9,0.5,2,"2MPV3",1
"165",1,1,20.3789629149996,-7,4,6,0.6,1,"2MPV3",1
"166",1,1,24.807578979,5,273,7,0.3,1,"2MPV3",1
"167",1,4,31.109945401,5,26,7,0.7,2,"2MPV3",1
"168",1,4,35.5026197019997,-5,344,9,0.4,1,"2MPV3",1
"169",1,1,39.9601561290001,7,153,7,0.1,1,"2MPV3",1
"170",1,1,44.8882321700003,-7,89,7,0.2,1,"2MPV3",1
"171",1,4,49.4054326700007,-7,4,9,0.5,1,"2MPV3",1
"172",1,4,53.8546516860006,7,20,8,0.6,2,"2MPV3",1
"173",1,1,58.286143188001,-7,229,7,0.3,1,"2MPV3",1
"174",1,4,63.7671495739996,-7,48,7,0.7,1,"2MPV3",1
"175",1,4,68.2145571820001,-5,282,8,0.4,1,"2MPV3",1
"176",1,1,72.6458281070009,-5,148,9,0.1,1,"2MPV3",1
"177",1,1,78.0857077979999,7,44,9,0.2,1,"2MPV3",1
"178",1,4,82.6212206640012,-5,357,7,0.5,1,"2MPV3",1
"179",1,4,87.4382789930005,-7,73,8,0.6,1,"2MPV3",1
"180",1,1,91.8143469780007,5,279,6,0.3,1,"2MPV3",1
"181",1,1,0.0220969250003691,5,297,6,0.3,1,"2MPV3",2
"182",1,1,4.72717476999969,7,225,6,0.1,1,"2MPV3",2
"183",1,1,9.24755273699884,5,56,8,0.2,1,"2MPV3",2
"184",1,4,13.6014466559991,5,20,6,0.6,2,"2MPV3",2
"185",1,4,17.9860338439994,-7,112,8,0.4,1,"2MPV3",2
"186",1,3,22.3861419669993,7,95,9,0.5,2,"2MPV3",2
"187",1,4,28.0403559089991,7,141,7,0.7,2,"2MPV3",2
"188",1,1,32.407384606,-7,430,6,0.3,2,"2MPV3",2
"189",1,1,37.2083953450001,5,332,6,0.1,1,"2MPV3",2
"190",1,1,41.8504042619988,-7,11,9,0.2,1,"2MPV3",2
"191",1,4,46.3365655429989,5,345,6,0.6,2,"2MPV3",2
"192",1,4,50.7839976340001,5,389,8,0.4,2,"2MPV3",2
"193",1,4,55.2745541719996,-5,54,6,0.5,1,"2MPV3",2
"194",1,4,59.658360546,-5,196,8,0.7,1,"2MPV3",2
"195",1,1,64.1599395029989,7,44,9,0.3,1,"2MPV3",2
"196",1,4,69.4097862059989,5,405,9,0.1,1,"2MPV3",2
"197",1,1,75.4945278209998,-5,91,7,0.2,1,"2MPV3",2
"198",1,4,80.0818325629989,-7,211,8,0.6,1,"2MPV3",2
"199",1,4,84.5455806199989,-5,50,8,0.4,1,"2MPV3",2
"200",1,4,88.944449269,-5,370,6,0.5,1,"2MPV3",2
"201",1,4,0.0233501579987205,-7,390,7,0.4,1,"2MPV3",3
"202",1,1,4.36031119299878,7,115,8,0.3,1,"2MPV3",3
"203",1,4,8.60904748099892,-5,188,8,0.6,1,"2MPV3",3
"204",1,4,13.0003236559987,7,184,8,0.5,2,"2MPV3",3
"205",1,4,17.4317473310002,7,83,8,0.7,2,"2MPV3",3
"206",1,1,21.8479019339993,-5,224,6,0.2,1,"2MPV3",3
"207",1,1,26.3282470289996,5,341,6,0.1,1,"2MPV3",3
"208",1,4,30.8492045129988,-7,206,9,0.4,1,"2MPV3",3
"209",1,4,35.2478191439986,-5,54,8,0.3,1,"2MPV3",3
"210",1,4,39.5047555729998,-5,37,7,0.6,1,"2MPV3",3
"211",1,4,43.8805186689988,7,238,8,0.5,2,"2MPV3",3
"212",1,4,48.3431795709985,-5,93,9,0.7,1,"2MPV3",3
"213",1,4,52.5905375369985,7,318,6,0.2,1,"2MPV3",3
"214",1,1,57.4430514689993,-7,350,7,0.1,1,"2MPV3",3
"215",1,4,62.0325973059989,5,387,8,0.4,2,"2MPV3",3
"216",1,1,66.448900084999,-5,50,9,0.3,1,"2MPV3",3
"217",1,4,72.2476412779997,-7,123,7,0.6,1,"2MPV3",3
"218",1,4,76.6414128209999,-5,235,9,0.5,1,"2MPV3",3
"219",1,4,80.8635268199996,-5,180,8,0.7,1,"2MPV3",3
"220",1,1,85.3605978549986,5,290,6,0.2,1,"2MPV3",3
"221",1,3,0.0228480749992741,5,43,9,0.3,2,"2MPV3",4
"222",1,4,5.07166563399915,-7,219,8,0.4,1,"2MPV3",4
"223",1,4,9.86472847699952,7,161,7,0.7,2,"2MPV3",4
"224",1,4,15.9609270919991,-7,389,9,0.6,1,"2MPV3",4
"225",1,4,20.5932389270001,-5,270,7,0.5,1,"2MPV3",4
"226",1,1,24.9231973040005,-5,6,7,0.1,1,"2MPV3",4
"227",1,4,29.4230778000001,-5,90,6,0.2,1,"2MPV3",4
"228",1,1,33.7915999069992,-7,370,7,0.3,1,"2MPV3",4
"229",1,4,38.151870791,5,173,8,0.4,2,"2MPV3",4
"230",1,4,42.600147522,-5,341,6,0.7,1,"2MPV3",4
"231",1,4,47.0402511119992,-7,216,7,0.6,1,"2MPV3",4
"232",1,1,51.4648789580006,7,304,6,0.5,1,"2MPV3",4
"233",1,1,55.9830558419999,5,427,6,0.1,1,"2MPV3",4
"234",1,1,60.5874451140007,-5,94,9,0.2,1,"2MPV3",4
"235",1,4,65.0559029720007,-5,145,7,0.3,1,"2MPV3",4
"236",1,4,69.4153848019996,5,88,7,0.4,2,"2MPV3",4
"237",1,4,73.8787501919996,-7,202,8,0.7,1,"2MPV3",4
"238",1,4,78.3932899880001,7,5,6,0.6,2,"2MPV3",4
"239",1,4,82.7526546949994,-7,322,9,0.5,1,"2MPV3",4
"240",1,4,87.22502317,-5,2,8,0.1,1,"2MPV3",4
"241",1,4,0.023030018001009,-7,170,7,0.4,1,"2MPV3",5
"242",1,4,4.47088559400072,-7,220,8,0.7,1,"2MPV3",5
"243",1,1,8.95943592399999,7,7,7,0.6,1,"2MPV3",5
"244",1,4,13.4320212269995,5,343,9,0.5,2,"2MPV3",5
"245",1,4,17.9281631089998,5,216,8,0.3,2,"2MPV3",5
"246",1,1,23.0717106009997,-7,272,6,0.2,2,"2MPV3",5
"247",1,1,27.7050517040007,5,423,9,0.1,1,"2MPV3",5
"248",1,4,32.3452520230003,7,178,7,0.4,2,"2MPV3",5
"249",1,4,36.7924177280001,7,53,7,0.7,2,"2MPV3",5
"250",1,1,41.3361560100002,-5,323,7,0.6,1,"2MPV3",5
"251",1,1,45.8882601770001,-5,278,9,0.5,1,"2MPV3",5
"252",1,1,50.5497041439994,7,429,9,0.3,1,"2MPV3",5
"253",1,1,56.2494906770007,5,93,9,0.2,1,"2MPV3",5
"254",1,1,60.8419053630005,5,79,8,0.1,1,"2MPV3",5
"255",1,1,65.502960060001,-5,429,8,0.4,1,"2MPV3",5
"256",1,4,70.064654228001,7,113,8,0.7,2,"2MPV3",5
"257",1,1,74.4554742639993,5,191,6,0.6,1,"2MPV3",5
"258",1,4,79.2074492860011,5,216,9,0.5,2,"2MPV3",5
"259",1,1,83.6976652810008,-5,291,6,0.3,1,"2MPV3",5
"260",1,1,88.2641303780001,5,302,6,0.2,1,"2MPV3",5
"261",1,1,0.0223164949984493,5,198,9,0.2,1,"2MPV3",6
"262",1,4,4.58514190200003,7,156,6,0.5,2,"2MPV3",6
"263",1,4,9.08943083299891,7,275,7,0.7,2,"2MPV3",6
"264",1,1,13.5839743500001,-7,24,7,0.1,1,"2MPV3",6
"265",1,4,18.1279729459984,-5,213,9,0.3,1,"2MPV3",6
"266",1,4,22.5997350769994,-7,353,9,0.6,1,"2MPV3",6
"267",1,4,27.048505879,-7,304,8,0.4,1,"2MPV3",6
"268",1,1,31.4670494769998,5,132,9,0.2,1,"2MPV3",6
"269",1,4,35.985276677,7,288,8,0.5,2,"2MPV3",6
"270",1,4,40.432800089,7,183,8,0.7,2,"2MPV3",6
"271",1,1,44.9364075689991,-5,46,6,0.1,1,"2MPV3",6
"272",1,1,49.3438563149994,7,163,6,0.3,1,"2MPV3",6
"273",1,4,53.9773510669984,-5,108,9,0.6,1,"2MPV3",6
"274",1,4,58.3198296719984,-7,367,6,0.4,1,"2MPV3",6
"275",1,1,62.8404539179992,-7,389,9,0.2,1,"2MPV3",6
"276",1,4,67.4310895189992,5,411,9,0.5,2,"2MPV3",6
"277",1,4,72.0388984009987,-7,95,6,0.7,1,"2MPV3",6
"278",1,1,76.6774050449985,-7,342,7,0.1,1,"2MPV3",6
"279",1,4,81.3039395389987,7,130,9,0.3,2,"2MPV3",6
"280",1,4,85.7840071939991,5,92,8,0.6,2,"2MPV3",6
"281",1,4,0.0175348689990642,-7,275,6,0.5,1,"3MPV3",0
"282",1,4,4.3769587550014,5,349,9,0.4,2,"3MPV3",0
"283",1,1,8.67233764800039,-7,185,7,0.3,1,"3MPV3",0
"284",1,1,14.166228004,-7,72,6,0.2,1,"3MPV3",0
"285",1,4,19.4827371210013,7,163,6,0.6,2,"3MPV3",0
"286",1,1,23.7670486739989,7,150,6,0.1,1,"3MPV3",0
"287",1,4,29.3676148990016,-5,394,9,0.7,1,"3MPV3",0
"288",1,4,33.8990882129983,-5,235,9,0.5,1,"3MPV3",0
"289",1,4,38.2789358900009,5,164,8,0.4,2,"3MPV3",0
"290",1,4,42.5483700100012,-5,345,7,0.3,1,"3MPV3",0
"291",1,2,46.7543450119992,5,14,7,0.2,1,"3MPV3",0
"292",1,4,50.9476036410015,7,351,6,0.6,2,"3MPV3",0
"293",1,2,55.2668389909995,-7,392,9,0.1,1,"3MPV3",0
"294",1,4,60.6908311180014,5,184,9,0.7,2,"3MPV3",0
"295",1,4,64.8437031600006,-5,371,7,0.5,1,"3MPV3",0
"296",1,4,69.0635686429996,-5,71,8,0.4,1,"3MPV3",0
"297",1,1,73.2834279579984,7,73,7,0.3,1,"3MPV3",0
"298",1,1,77.9153768280012,5,250,8,0.2,2,"3MPV3",0
"299",1,4,82.7436080830012,-7,403,7,0.6,1,"3MPV3",0
"300",1,1,87.0162194490003,-7,40,7,0.1,1,"3MPV3",0
"301",1,4,0.019835573999444,5,307,8,0.4,2,"3MPV3",1
"302",1,4,4.38503465699978,5,409,8,0.7,2,"3MPV3",1
"303",1,4,8.81879484599995,-7,145,6,0.3,1,"3MPV3",1
"304",1,4,13.0666454919992,5,120,9,0.6,2,"3MPV3",1
"305",1,1,17.3066645760009,-7,91,7,0.1,1,"3MPV3",1
"306",1,4,22.1538120900004,5,206,9,0.5,2,"3MPV3",1
"307",1,1,26.4825347199985,7,360,8,0.2,1,"3MPV3",1
"308",1,4,32.1226057300009,7,198,7,0.4,2,"3MPV3",1
"309",1,4,36.6269731699977,5,336,7,0.7,2,"3MPV3",1
"310",1,3,41.2594432389997,5,263,7,0.3,2,"3MPV3",1
"311",1,4,45.5863935839989,5,264,7,0.6,2,"3MPV3",1
"312",1,2,50.0273741060009,5,227,6,0.1,1,"3MPV3",1
"313",1,4,55.0516547240004,-7,133,8,0.5,1,"3MPV3",1
"314",1,1,59.8593442169986,5,206,8,0.2,1,"3MPV3",1
"315",1,4,66.0273171759982,7,169,6,0.4,2,"3MPV3",1
"316",1,4,70.3304064389995,-7,102,6,0.7,1,"3MPV3",1
"317",1,3,74.5465003309982,-5,358,7,0.3,1,"3MPV3",1
"318",1,4,78.9789618579998,7,284,8,0.6,2,"3MPV3",1
"319",1,2,83.2350560779996,-7,106,6,0.1,1,"3MPV3",1
"320",1,4,87.4261786709976,-7,62,7,0.5,1,"3MPV3",1
"321",1,4,0.0189037599993753,-5,353,7,0.5,1,"3MPV3",2
"322",1,4,4.61010241099939,5,97,8,0.3,2,"3MPV3",2
"323",1,4,8.85852335899835,7,333,7,0.7,2,"3MPV3",2
"324",1,4,13.0740546249981,5,57,8,0.6,2,"3MPV3",2
"325",1,3,17.2177953669998,-7,69,9,0.4,1,"3MPV3",2
"326",1,2,21.4096471759985,5,215,9,0.2,1,"3MPV3",2
"327",1,3,27.1221542700005,7,33,9,0.1,1,"3MPV3",2
"328",1,4,31.3613951029984,-7,414,7,0.5,1,"3MPV3",2
"329",1,4,35.5377705409992,-7,244,7,0.3,1,"3MPV3",2
"330",1,4,39.6577759049978,7,165,7,0.7,2,"3MPV3",2
"331",1,4,44.073759652998,7,108,7,0.6,2,"3MPV3",2
"332",1,3,48.2585996140006,-5,332,7,0.4,1,"3MPV3",2
"333",1,3,52.4737073959986,5,245,8,0.2,1,"3MPV3",2
"334",1,2,56.8184257719986,5,362,8,0.1,1,"3MPV3",2
"335",1,4,61.202100333001,-7,53,9,0.5,1,"3MPV3",2
"336",1,1,65.4028814119993,7,124,7,0.3,1,"3MPV3",2
"337",1,4,70.482810270998,7,154,7,0.7,2,"3MPV3",2
"338",1,4,74.6981548160002,7,153,9,0.6,2,"3MPV3",2
"339",1,4,79.091234132,5,379,9,0.4,2,"3MPV3",2
"340",1,2,83.3140966840001,5,212,7,0.2,1,"3MPV3",2
"341",1,4,0.0189388210019388,-5,273,6,0.4,1,"3MPV3",3
"342",1,2,4.37115411299965,-5,4,7,0.3,1,"3MPV3",3
"343",1,2,9.49909467399993,-7,364,7,0.1,1,"3MPV3",3
"344",1,4,14.6832764829996,5,375,6,0.7,2,"3MPV3",3
"345",1,2,18.8590235350021,5,378,6,0.2,1,"3MPV3",3
"346",1,4,23.1712543579997,7,173,8,0.6,2,"3MPV3",3
"347",1,4,27.3621905850014,-5,357,8,0.5,1,"3MPV3",3
"348",1,2,31.6980108499993,7,311,9,0.4,1,"3MPV3",3
"349",1,4,36.0114482800018,5,22,9,0.3,2,"3MPV3",3
"350",1,2,40.2765457530004,7,51,9,0.1,2,"3MPV3",3
"351",1,4,45.4668298550023,5,313,7,0.7,2,"3MPV3",3
"352",1,4,49.8090142910005,7,27,8,0.2,2,"3MPV3",3
"353",1,4,54.0754193210014,-5,171,7,0.6,1,"3MPV3",3
"354",1,4,58.2747151229996,7,307,6,0.5,2,"3MPV3",3
"355",1,3,62.8257713839994,-7,221,7,0.4,1,"3MPV3",3
"356",1,3,67.3462811120007,-5,145,9,0.3,1,"3MPV3",3
"357",1,2,71.6102630890018,7,55,9,0.1,1,"3MPV3",3
"358",1,4,76.3227395290014,7,218,6,0.7,2,"3MPV3",3
"359",1,2,80.6197691810012,7,379,7,0.2,1,"3MPV3",3
"360",1,4,85.5618702220017,5,374,8,0.6,2,"3MPV3",3
"361",1,4,0.0174766039999667,5,80,7,0.6,2,"3MPV3",4
"362",1,2,4.22697334499753,5,402,9,0.1,1,"3MPV3",4
"363",1,4,8.46711075900021,5,421,6,0.7,2,"3MPV3",4
"364",1,4,12.6905205349976,7,381,6,0.5,2,"3MPV3",4
"365",1,4,16.8905479799978,7,228,8,0.4,2,"3MPV3",4
"366",1,2,21.1300751460003,5,243,9,0.2,1,"3MPV3",4
"367",1,4,25.3317204049999,5,167,7,0.3,2,"3MPV3",4
"368",1,4,29.5761334279996,-5,311,8,0.6,1,"3MPV3",4
"369",1,2,33.7228590649975,7,97,9,0.1,2,"3MPV3",4
"370",1,4,38.2824058570004,5,314,9,0.7,2,"3MPV3",4
"371",1,4,42.4668556459983,7,210,9,0.5,2,"3MPV3",4
"372",1,4,46.6347596929991,7,126,7,0.4,2,"3MPV3",4
"373",1,2,50.6987178189993,-7,108,8,0.2,1,"3MPV3",4
"374",1,2,54.8827790769974,-7,196,9,0.3,2,"3MPV3",4
"375",1,4,60.1955151069997,5,32,9,0.6,2,"3MPV3",4
"376",1,2,64.6748754679975,7,390,6,0.1,1,"3MPV3",4
"377",1,4,70.1230387760006,5,57,6,0.7,2,"3MPV3",4
"378",1,4,74.4585894249976,7,419,6,0.5,2,"3MPV3",4
"379",1,4,78.7877627509988,7,422,7,0.4,2,"3MPV3",4
"380",1,2,83.0750714679998,-5,405,7,0.2,1,"3MPV3",4
"381",1,2,0.0176329589994566,-5,116,6,0.1,1,"3MPV3",5
"382",1,4,4.72296491700035,-7,343,9,0.6,1,"3MPV3",5
"383",1,2,8.89923436800018,-5,298,7,0.2,1,"3MPV3",5
"384",1,4,13.3872201960003,-7,286,6,0.5,1,"3MPV3",5
"385",1,3,17.6017335280012,-7,352,6,0.4,1,"3MPV3",5
"386",1,4,22.8126269509994,7,306,8,0.7,2,"3MPV3",5
"387",1,4,27.6750981250007,5,281,7,0.3,2,"3MPV3",5
"388",1,2,32.1072686330008,-7,340,6,0.1,1,"3MPV3",5
"389",1,4,37.4235806329998,5,24,7,0.6,2,"3MPV3",5
"390",1,2,41.9782827310009,-5,411,7,0.2,1,"3MPV3",5
"391",1,4,46.6509433620013,5,107,7,0.5,2,"3MPV3",5
"392",1,4,50.8681240740007,7,356,8,0.4,2,"3MPV3",5
"393",1,4,55.5390628540008,7,160,7,0.7,2,"3MPV3",5
"394",1,2,59.7871111210006,5,125,8,0.3,1,"3MPV3",5
"395",1,2,64.6186462580008,5,283,8,0.1,1,"3MPV3",5
"396",1,4,69.290591150002,5,166,7,0.6,2,"3MPV3",5
"397",1,3,73.4428850930017,-7,116,9,0.2,1,"3MPV3",5
"398",1,4,78.3384347149986,5,295,8,0.5,2,"3MPV3",5
"399",1,4,82.5541410080004,-5,403,8,0.4,1,"3MPV3",5
"400",1,4,86.8670780220018,5,348,9,0.7,2,"3MPV3",5
"401",1,4,0.0191245099995285,5,87,6,0.6,2,"3MPV3",6
"402",1,4,4.21105563899982,7,66,6,0.7,2,"3MPV3",6
"403",1,2,8.50610420299927,-7,248,9,0.3,1,"3MPV3",6
"404",1,4,12.6908915079985,7,378,6,0.4,2,"3MPV3",6
"405",1,2,16.9227989229985,-7,261,8,0.2,1,"3MPV3",6
"406",1,2,21.010319388999,-5,36,8,0.1,1,"3MPV3",6
"407",1,4,25.0744923479979,-5,237,6,0.5,1,"3MPV3",6
"408",1,4,29.274763125999,-5,30,9,0.6,1,"3MPV3",6
"409",1,4,33.4427851419969,-5,366,6,0.7,1,"3MPV3",6
"410",1,2,37.6824062769992,7,230,9,0.3,1,"3MPV3",6
"411",1,4,41.9791226919988,-5,52,8,0.4,1,"3MPV3",6
"412",1,4,46.5865175269973,-5,394,6,0.2,1,"3MPV3",6
"413",1,4,50.8831245779984,-5,275,9,0.1,1,"3MPV3",6
"414",1,4,55.505706467,7,335,6,0.5,2,"3MPV3",6
"415",1,4,59.9550664649978,-5,176,7,0.6,1,"3MPV3",6
"416",1,4,64.1480199319994,-5,26,6,0.7,1,"3MPV3",6
"417",1,4,68.3545529069997,-7,238,8,0.3,1,"3MPV3",6
"418",1,2,72.5623903429987,-7,111,6,0.4,1,"3MPV3",6
"419",1,4,77.4757410949969,-5,413,8,0.2,2,"3MPV3",6
"420",1,2,81.9790110169997,-7,40,9,0.1,1,"3MPV3",6
"421",1,4,0.0167568089964334,-7,150,9,0.6,1,"4MPV3",0
"422",1,1,4.52964046200213,7,243,6,0.3,1,"4MPV3",0
